Symbol,Description,Price,Price - Currency,Target price 1 year,Target price 1 year - Currency,Analyst Rating,Technical Rating 1 week,Target price performance % 1 year,Price Change % 1 day,Oscillators Rating 1 day,Oscillators Rating 1 week,Moving Averages Rating 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Average Volume 90 days,Average Volume 60 days,Average Volume 30 days,Average Volume 10 days,Beta 1 year,Beta 3 years,Beta 5 years,Performance % All Time,Performance % 10 years,Performance % 5 years,Performance % 1 year,Performance % Year to date,Performance % 6 months,Performance % 3 months,Performance % 1 month,Performance % 1 week,Money Flow Index (14) 1 month,Money Flow Index (14) 1 week,Money Flow Index (14) 1 day,Money Flow Index (14) 2 hours,"EBITDA, Trailing 12 months","EBITDA, Trailing 12 months - Currency","Basic EPS, Annual","Basic EPS, Annual - Currency","EPS diluted, Annual","EPS diluted, Annual - Currency","EPS diluted, Quarterly","EPS diluted, Quarterly - Currency","EPS forecast, Quarterly","EPS forecast, Quarterly - Currency","Gross profit, Quarterly","Gross profit, Quarterly - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Free cash flow, Quarterly","Free cash flow, Quarterly - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Total equity, Quarterly","Total equity, Quarterly - Currency",Market capitalization,Market capitalization - Currency,Price to book ratio,"Forward non-GAAP price to earnings, Annual",Price Change % 1 day,Price Change % 1 week,Price Change % 1 month,Simple Moving Average (3) 1 day,Simple Moving Average (20) 1 day,Simple Moving Average (30) 1 day,Simple Moving Average (50) 1 day,Simple Moving Average (75) 1 day,Simple Moving Average (100) 1 day,Exponential Moving Average (3) 1 day,Exponential Moving Average (9) 1 day,Exponential Moving Average (21) 1 day,Exponential Moving Average (50) 1 day,Exponential Moving Average (75) 1 day,Exponential Moving Average (100) 1 day
SISE,SISE CAM,48.380001,TRY,64.595714,TRY,Buy,Neutral,33.5173887243202,0.290213503722498,Neutral,Buy,Strong sell,60242715,1.6031166706853597,142861104365,TRY,8.313143461003145,5.8197,TRY,-9.858740435550322,1.48881,Consumer Durables,41369644.77777774,35416024.966666706,41329462.50000015,39921850.300000146,0.7703872,1.0265275,1.0000397,4814836.553906786,2209.674726433524,832.1772832369942,11.526048604747611,5.036908271018058,0.8336827844935456,0.7496897126197353,-6.240304505438158,-10.655587787420583,70.27999309355378,50.17318098028689,46.10151038211669,41.15209705985999,20440165000,TRY,5.8457,TRY,5.8457,TRY,1.2468,TRY,,,8490067999.999999,TRY,40149644000,TRY,5506430000,TRY,8597465000,TRY,17121366999.999998,TRY,167126638000,TRY,142861104365,TRY,1.0252843638203901,7.208462687341058,0.290213503722498,-2.577525171163908,-2.577525171163908,48.52666733333327,52.46950014999995,51.90366699999998,49.88380025999996,49.9261335733333,49.796200180000135,48.81262042103606,50.700006639395276,51.463544153489515,50.75679768819122,50.31760294292382,50.02956891684956
ENJSA,ENERJISA ENERJI,58.200001,TRY,77.543333,TRY,Buy,Neutral,33.23596506467415,-3.801651239669421,Sell,Sell,Strong sell,7784539,1.5456659858053197,71454665283,TRY,41.41759251352121,1.4052,TRY,-88.5527151864705,4.61157,Utilities,7338912.222222222,6006312.916666667,5403962.766666667,5422080.3,0.7795647,1.1662306,1.059086,737.4100863309351,783.1563125948405,987.8504859813086,81.3084256266932,27.074240765813116,22.784807055493374,-0.5128188034188029,-10.461536923076924,-9.76744031007752,63.83597606772769,52.17744700677234,35.27526702912863,26.694698874506813,16850943000,TRY,3.8248,TRY,3.8248,TRY,-7.1237,TRY,,,7682738000,TRY,22279632000,TRY,-4782057000,TRY,-144743000,TRY,4517326000,TRY,57774466000,TRY,71454665283,TRY,1.1897680156836772,15.345337588192844,-3.801651239669421,-3.722084305672716,-3.722084305672716,59.95000100000002,65.48249999999999,65.65000013333332,63.20300011999997,62.0226668666667,59.769700199999996,59.62719335170863,62.40324576343734,64.14397677660213,63.16095698632338,61.57204892065157,60.01714661759802
KRDMD,KARDEMIR (D),31.1,TRY,41.323333,TRY,Strong buy,Strong buy,32.87245337620577,0.9740292524035528,Neutral,Buy,Strong buy,64183898,1.1236141845039203,30394979839,TRY,32.3587555925502,0.9611,TRY,-75.90624216595637,0.712006,Non-Energy Minerals,58645607.400000654,53828048.53333328,61612330.66666644,57377457.4999999,1.2002199,1.0017691,1.104005,22240.196658380682,1900.339607496064,1307.2398190045249,65.0743099787686,28.512391383785484,30.78216439099394,24.300559552358123,10.361958836053946,4.713801188087506,71.51384709347957,56.136377252646064,71.81974514988688,79.8828610157811,4814356060,TRY,2.0167,TRY,2.0167,TRY,0.048,TRY,,,1836049864,TRY,4257137128.0000005,TRY,-1946466990,TRY,-2484181580,TRY,2174336792,TRY,11697534661,TRY,30394979839,TRY,2.8501908528119286,9.424759358013274,0.9740292524035528,6.946354883081167,6.946354883081167,30.79333299999998,28.918000199999984,28.15600013333332,26.221200060000037,26.309333319999997,26.424999999999983,30.693319584637933,29.92950047076698,28.90195458479843,27.41819753588309,26.863509708223237,26.514694595693637
INDES,INDEKS BILGISAYAR,8.53,TRY,11.215,TRY,Buy,Neutral,31.477139507620166,-1.7281105990783454,Neutral,Neutral,Strong sell,12169452,1.341975545105075,6509462497,TRY,12.588547815820542,0.6776,TRY,-7.847137222902213,2.90771,Distribution Services,15970682.244444437,13062944.199999982,10551227.366666684,8790482.59999999,1.0673501,1.1340337,1.0718825,7243.4049035521675,2461.461564563546,1724.94244905993,49.29604342661702,41.93011647254575,16.37107776261936,-10.30494216614091,-11.145833333333337,-4.905239687848398,77.88532388248971,39.29795336250495,41.42681002408486,32.80151041754269,2579942720,TRY,0.6776,TRY,0.6776,TRY,-0.1423,TRY,,,1583453348,TRY,3231478482,TRY,-270124490,TRY,-422714290,TRY,508218517,TRY,3415049585,TRY,6509462497,TRY,1.9906233007941487,5.13855421686747,-1.7281105990783454,-4.1573033707865275,-4.1573033707865275,8.636666666666668,9.1555,9.332000000000013,9.175600039999999,9.520533359999995,9.020600020000007,8.635802423532486,8.846096693007443,9.069855448282624,9.163981482181395,9.042731227111572,8.861439851529504
VESBE,VESTEL BEYAZ ESYA,22.360001,TRY,29.22,TRY,Strong buy,Buy,30.67977948659304,-3.203458874458878,Sell,Neutral,Sell,7334342,0.9235482863720945,36960000610,TRY,7.572473923056083,2.9528,TRY,231.66348421880264,0.954619,Consumer Durables,18178837.28888889,12310356.883333338,9584745.466666656,7870306.699999993,0.5441025,0.9058079,0.89509887,5279.78514544186,4320.064442797134,1240.1757212434625,90.62234441602727,40.62893710691824,43.33333974358975,17.684215789473686,-2.187226500996216,2.7573575367647005,74.14252947196697,55.838252275301265,58.263013446644585,51.115312058267115,8051259000,TRY,2.9528,TRY,2.9528,TRY,0.7574,TRY,,,2400974000,TRY,9665425999.99999,TRY,-4277786000,TRY,-1486140000,TRY,4724452000,TRY,21589779000,TRY,36960000610,TRY,1.6570807219120753,5.50366833261748,-3.203458874458878,-6.208049496644293,-6.208049496644293,23.166667333333322,22.8280002,22.649333433333336,21.773599939999986,21.015599919999985,20.156999960000007,22.81695759954502,22.795832632921933,22.629768832053127,21.82936345437761,21.1221150023172,20.504101664447237
ALBRK,ALBARAKA TURK,5.62,TRY,7.31,TRY,Strong buy,Buy,30.071174377224196,-3.436426116838491,Sell,Neutral,Buy,30094298,0.9617528479318227,14550000429,TRY,2.994458653026428,1.8768,TRY,,0,Finance,30241288.988888916,30721851.850000046,36747951.10000002,29790296.399999905,0.76013786,1.2522987,1.2358885,481.11880880984387,336.95385627328125,602.2471910112359,105.10948905109488,47.120418848167546,38.42364532019706,38.08353808353807,9.765625,-13.271604938271608,81.67046384050504,81.13212087414573,62.078282657818534,41.55133825739973,,,1.5877,TRY,1.5877,TRY,0.4346,TRY,,,,,,,-7011169000,TRY,2096849000.0000002,TRY,3969283000,TRY,15225144000,TRY,14550000429,TRY,0.9307871942231571,3.0473868657626086,-3.436426116838491,-6.1769616026711205,-6.1769616026711205,5.806666666666671,5.725500000000006,5.459333333333334,5.030999999999997,4.805333333333333,4.6713999999999976,5.779567895831235,5.93313609280756,5.719728137264615,5.2379345546378415,4.99703818970431,4.8276935167662245
BIZIM,BIZIM MAGAZALARI,35.700001,TRY,46.25,TRY,Neutral,Sell,29.551817099388877,-3.0418223791417707,Sell,Neutral,Strong sell,512783,0.8557649478872269,2963128747,TRY,30.997656507771122,1.1517,TRY,-75.22053444640476,2.26326,Retail Trade,734692.8333333334,669541.0666666667,755434.0666666667,558692.3,0.82541263,0.766746,0.78965497,94.7272073719246,167.75027525027522,454.34784161490677,44.886373574934,-6.0031569246972,-8.882080142930064,-21.710520689057923,-10.7499975,-6.4465382599580625,71.48225746028223,32.96329826292272,43.56977368651874,61.88350898265341,-752527950,TRY,0.8691,TRY,0.8691,TRY,0.041,TRY,,,459938653,TRY,2385883614,TRY,-70388690,TRY,296747870,TRY,69941798,TRY,1968428004,TRY,2963128747,TRY,1.470408382233678,6.890491373085741,-3.0418223791417707,-0.6677740864711764,-0.6677740864711764,36.153333333333364,38.538999800000006,38.914666533333325,40.09879994000001,42.139733386666634,41.95900007000002,36.10496486019923,36.93095158074605,38.144674172078666,39.8042658764103,40.49300412618557,40.764718730109436
LOGO,LOGO YAZILIM,90.050003,TRY,116.53,TRY,Neutral,Buy,29.405881307966197,2.329548863636368,Neutral,Sell,Buy,654826,0.5571045665361731,8723424988,TRY,63.20629114901383,1.4247,TRY,-66.0089707496302,1.70455,Technology Services,1453875.0333333334,1232243.5666666667,1100734.6666666667,1047521.9,1.1016545,0.85909486,0.7716024,35593.98801879109,2223.87104516129,936.2485960874569,49.70906069130306,21.771476204387145,21.771476204387145,-2.9633619731671774,2.0975125429993016,-4.4562302387267865,48.90146500619719,41.04629256678738,36.1526502979563,62.25559304982971,695572000,TRY,1.4681,TRY,1.4681,TRY,-3.1553,TRY,,,871289000,TRY,2045039000,TRY,-438689000,TRY,-40332000,TRY,140156000,TRY,2302745000,TRY,8723424988,TRY,4.267487480694418,9.973280138077595,2.329548863636368,2.21339959621793,2.21339959621793,88.51666766666669,90.68500019999996,90.48000026666675,87.16200041999997,91.18266706666662,90.36300028000001,89.0881269008026,89.55999405895281,89.8552500532803,89.34380009354845,88.63864902700978,87.6095966114911
KCAER,KOCAER CELIK,53.049999,TRY,68.18,TRY,Neutral,Buy,28.52026632460447,-2.9277272487565527,Sell,Neutral,Sell,3435008,0.6565779196475535,35936200000,TRY,19.330272190642763,2.7444,TRY,,0.420183,Non-Energy Minerals,14325515.133333309,10564088.483333323,7909909.566666689,5128416.399999976,0.6695403,1.3359134,1.3359134,453.32087970198904,453.32087970198904,453.32087970198904,224.8622106552358,76.59786029967177,84.32938553407278,-0.09416007887608524,-14.710613911404922,-1.7592611111111116,76.52418638358195,46.354865893435324,45.92731993544647,65.64315697586156,2513658890,TRY,1.8047,TRY,1.8047,TRY,0.1072,TRY,,,1124143095,TRY,2920673521,TRY,306996330,TRY,-321349250,TRY,1186704182,TRY,7081355247,TRY,35936200000,TRY,4.93936351574684,12.509948179808402,-2.9277272487565527,-1.0261175756014014,-1.0261175756014014,53.483333666666674,55.035000049999994,56.623333533333316,54.286200160000035,53.94173355999997,49.82190020999999,53.352913516928005,53.46182536076363,54.561982135463786,53.881261104985775,51.777246895837486,49.44548635116777
SAHOL,SABANCI HOLDING,95.75,TRY,122.36,TRY,Strong buy,Buy,27.791122715404693,-1.9959028248485988,Neutral,Neutral,Sell,19171675,0.9775386596146306,205020628996,TRY,12.60515264412001,7.5961,TRY,,3.01228,Finance,27976350.94444447,26909769.466666717,23713820.499999955,19229563.400000013,1.0080675,1.0459291,1.1220672,58526.95487983831,866.1957618567104,1148.3702737940025,126.35934341275045,57.35415471993935,52.71132132836808,25.000003263707658,2.406417112299465,-5.291790306627097,86.98839717964327,74.46870438483958,31.104319980963865,64.3485440398288,,,7.5961,TRY,7.5961,TRY,-10.4616,TRY,,,,,,,-85159990000,TRY,-34219019000,TRY,15427320000,TRY,385155296000,TRY,205020628996,TRY,0.8811570793402117,3.449207492795389,-1.9959028248485988,-1.9959028248485988,-1.9959028248485988,98.01666566666673,100.02249960000013,97.5116664333333,91.99800009999994,87.65333357333337,84.11550026999997,97.23861020561935,98.98817879397691,98.30913089179313,92.9856280411176,88.84139104283287,85.27917678775842
FROTO,FORD OTOSAN,1047,TRY,1318.827778,TRY,Buy,Neutral,25.96253849092647,2.6470588235294117,Buy,Sell,Sell,1764427,1.5864367309689398,357928234863,TRY,6.974773569671792,150.1124,TRY,148.88318544161925,7.16275,Consumer Durables,1121669.088888889,1078173.7333333334,1061984,1204006.9,1.0620147,0.83032143,0.7398212,8285684.379674108,3821.348167739769,1817.5824878235344,65.63835360349167,40.25452109845948,28.940886699507388,0.19138755980861244,-7.590467784642542,-6.014362657091562,47.830663449814146,57.18308124412261,46.49582228624453,45.18858427868624,44788481000,TRY,139.7956,TRY,139.7956,TRY,25.5708,TRY,,,13037780000,TRY,54958446000,TRY,6211322000,TRY,22579442000,TRY,49055669000,TRY,89914154000,TRY,357928234863,TRY,4.08615057218987,6.287247059757203,2.6470588235294117,-4.208600182982616,-4.208600182982616,1049.0000000000002,1140.55,1134.0666666666664,1137.48,1105.1333333333332,1045.6449999999998,1050.2483503498734,1085.6154737017725,1116.4743121062975,1110.512607897805,1082.9677160458073,1054.0947242488583
TKFEN,TEKFEN HOLDING,52.900002,TRY,66.58,TRY,Strong buy,Buy,25.860108663133886,0.8579618520884305,Neutral,Neutral,Buy,2722110,0.8495573928667778,19406500282,TRY,,-3.1075,TRY,-133.10288258729787,5.37234,Industrial Services,6855348.022222222,5700194.6,5795666.2,2969948.4,0.9839106,1.2029943,1.1782963,963.7164522141991,834.6290106007068,113.82377526273244,53.422279582366606,41.97532163045204,13.91042880944076,21.88939991293088,-0.188675471698112,-3.8181781818181806,69.050221054809,67.49870841445897,43.398570931078396,60.78587244922858,-617755000,TRY,-3.1074,TRY,-3.1074,TRY,-4.3838,TRY,,,-1890252000,TRY,2819577000,TRY,1870885000,TRY,-771350000,TRY,-1149757000,TRY,22031828000,TRY,19406500282,TRY,0.9022785004438902,4.471682333051564,0.8579618520884305,0.47483379012977056,0.47483379012977056,52.83333500000003,53.96250055000003,52.82100009999995,48.15179997999996,47.16786672000002,45.70750000000005,52.86233216467198,53.35324167822503,52.83869800074935,49.96091739277292,48.33975901940754,47.273428392875715
YKBNK,YAPI VE KREDI BANK.,31.98,TRY,40.034167,TRY,Buy,Buy,25.185012507817373,1.8471337579617892,Buy,Neutral,Neutral,144523195,0.7359766080475953,265237391309.00003,TRY,4.113500720312822,7.7744,TRY,,3.84599,Finance,167412029.47777802,168590586.83333302,163976214.066667,176494899.30000004,0.9193025,1.0946244,1.2169288,9690809.09090909,950.8682192391336,1531.6326530612246,167.8391959798995,61.924050632911396,60.30074384457424,52.14081826831589,3.1612903225806464,-9.09607731665719,93.76237136658392,69.3779659508042,42.19477096586346,61.644450635945155,,,8.0512,TRY,8.0512,TRY,1.2196,TRY,1.692324,TRY,,,,,-9887771000,TRY,49967029000,TRY,68008835999.99999,TRY,180591882000,TRY,265237391309.00003,TRY,1.4958653216040279,4.08848462580202,1.8471337579617892,-1.0519801980198016,-1.0519801980198016,32.086667000000006,33.610000150000005,32.83400003333334,31.293600019999985,28.53360002666666,26.984200050000005,32.12609472550934,33.13829357870741,33.11998372499916,31.068455610770975,29.36533344641076,27.91956760602754
TRGYO,TORUNLAR GMYO,46.799999,TRY,58.415,TRY,Strong buy,Buy,24.81837873543544,-4.372701356205587,Sell,Neutral,Buy,3997390,1.5170829761907247,48880287288,TRY,2.36722301466869,19.77,TRY,234.5460698874693,0.408664,Finance,3146885.2666666666,3224632.183333333,2971112.533333333,2610053.6,0.53128695,1.1776623,1.2298715,2761.947653264027,2677.42658365247,2312.3710824742266,177.58004877935653,47.63406158883087,33.333338081671684,24.40191452424015,2.1834061612097417,-4.839367629117527,95.33130252761936,70.31457107215901,63.92189755276919,47.84237808348332,19593456000,TRY,18.4363,TRY,18.4363,TRY,0.7878,TRY,,,850166000,TRY,2004618000,TRY,1338645000,TRY,1725320000,TRY,18436300000,TRY,35599267000,TRY,48880287288,TRY,1.3146336708589812,1.843325991932928,-4.372701356205587,-1.7632242183716322,-1.7632242183716322,48.05999900000001,47.124999849999995,46.73266666666667,44.813600019999996,42.79386654666667,41.063999939999974,47.61888560271723,47.626525325849755,47.0242890252718,44.976643106547655,43.28109525778324,41.74460249532107
MGROS,MIGROS TICARET,492,TRY,613.691429,TRY,Strong buy,Buy,24.734030284552833,-0.25342118601115055,Sell,Neutral,Strong buy,1737502,0.9182289400273265,87843997074,TRY,9.9245972671048,49.5738,TRY,253.98479060302046,1.3997,Retail Trade,1821015.2666666666,1971270.35,2267770.1,1885394.5,0.9878931,1.0093249,0.941673,4156562.234020083,2276.8114793810882,3854.9839228295823,169.14660831509846,44.705882352941174,40.97421203438395,4.237288135593221,4.680851063829787,1.9689119170984455,62.583858307224716,60.34681650242646,44.42306107460557,50.61543943932732,-628846000,TRY,49.5738,TRY,49.5738,TRY,25.8007,TRY,,,5250697999.99999,TRY,27802011000,TRY,1317490000,TRY,10051507000,TRY,8828696000,TRY,36254137000,TRY,87843997074,TRY,2.4322809960843244,8.776040111925905,-0.25342118601115055,3.5244608100999475,3.5244608100999475,491.9166666666669,482.74999999999983,471.7416666666668,453.9600000000002,461.53333333333353,447.9849999999999,490.06521650670743,484.7029259951484,477.9488352408735,464.0860803920093,453.3781260372564,442.3027247726037
ASELS,ASELSAN,59,TRY,73.321429,TRY,Strong buy,Buy,24.27360847457627,-0.3378395213202789,Sell,Neutral,Sell,44861364,1.2464967829899076,269952003479,TRY,36.90267700775582,1.5988,TRY,-38.81596571122422,0.148174,Electronic Technology,48807760.42222216,43095187.7833333,43195529.46666671,37190684.90000057,1.0414953,1.0808558,0.94746065,38969516.90885072,4910.615711252654,1197.4161627267729,125.19083109958659,29.84155215320317,25.745955914149867,6.884056034709129,-5.296948720657283,-1.6666666666666667,82.85824506423768,36.193047858028464,37.664747009469615,63.4428842017977,16193811000,TRY,1.5988,TRY,1.5988,TRY,-0.5506,TRY,,,10596088000,TRY,18547187000,TRY,5478809000,TRY,3098160000,TRY,7290475000,TRY,88380378000,TRY,269952003479,TRY,3.081396927795036,12.429255940499678,-0.3378395213202789,0.5967570128983105,0.5967570128983105,59.53333433333335,60.577500349999994,60.68666686666666,58.96400018,58.820666826666674,56.642200100000025,59.228042457091,59.562687042137235,59.94490772356501,59.050738584328336,57.70782467081577,56.20875948728355
KOZAA,KOZA MADENCILIK,49.860001,TRY,61.745,TRY,Sell,Sell,23.836740396375045,-1.2673247524752538,Sell,Neutral,Strong sell,11964651,0.9374086705019956,19598039322,TRY,8.083526693795497,6.1681,TRY,58.47335697035096,0,Non-Energy Minerals,11903552.444444444,9382265.083333341,9902352.833333353,12810245.100000035,1.1194971,1.221292,1.0674096,18084.16790675322,1960.3306198347104,610.2564245014246,10.163506856540279,17.207333869127083,-5.568178135760955,-2.6171874488830644,-4.2074890337654045,-5.388994205142431,61.136924492591,63.25757142492861,55.75631829363536,70.74767326310786,2069366000,TRY,4.0824,TRY,4.0824,TRY,1.806,TRY,,,1164701000,TRY,3488053000,TRY,-202777000,TRY,640327000,TRY,1584309000,TRY,15237958000,TRY,19598039322,TRY,2.503991319898695,8.365771979865771,-1.2673247524752538,0.48367997750261327,0.48367997750261327,50.21999999999998,49.98249969999996,50.5499999,49.586999739999975,50.02639980000001,49.586599840000005,50.122979747928525,50.36759276084331,50.30837467779199,50.04434710004571,50.03838502577252,50.20045147435915
VESTL,VESTEL,85.300003,TRY,105.26,TRY,Strong buy,Buy,23.399761193443336,-1.4442518274667189,Sell,Neutral,Sell,2834436,0.4932124465445343,29033741046,TRY,19.73897417503587,4.3214,TRY,69.20125293657009,0,Consumer Durables,15890550.822222222,12745830.066666666,9861161.233333332,5573649.9,1.2115024,1.0167705,0.79673123,1250259.1740886893,3094.7566666666667,770.4081938775511,72.39289207760713,82.65524876541224,56.51376697247708,15.348216985052762,-12.197631246574753,-4.7991016696228,80.23043853723829,59.859574805107364,21.429952650575274,75.84532283530329,9764939000,TRY,4.3214,TRY,4.3214,TRY,2.922,TRY,,,6340538000,TRY,23365411000,TRY,-3211821000,TRY,-2917352000,TRY,1449625000,TRY,40860209000,TRY,29033741046,TRY,0.7938684229678692,15.959145151132914,-1.4442518274667189,1.9115962453379869,1.9115962453379869,85.95000200000003,93.07500049999994,92.1933337666667,89.44600024000003,86.89533366666672,80.49150026999999,85.73407144745485,87.62923838558825,90.03156514604913,88.21184007979558,84.9177800119104,81.81898044993532
DOHOL,DOGAN HOLDING,14.2,TRY,17.5,TRY,Strong buy,Buy,23.239436619718322,-2.0689655172413843,Sell,Neutral,Sell,37741915,0.7319600540754128,37604493286,TRY,210.68249258160236,0.0674,TRY,-97.10903319893626,2.54575,Retail Trade,43600299.72222232,46003569.46666685,55691590.53333338,48518989.29999991,1.0814488,1.3522587,1.1373155,1539896.5295852853,1610.843373493976,1227.1028037383178,49.31650893796004,27.927927927927925,14.516129032258055,9.567901234567888,-2.001380262249834,-9.49649458253665,67.82684324235086,57.1988160722746,49.25568043255273,52.03634280350569,7912880000,TRY,0.1145,TRY,0.1145,TRY,-2.8667,TRY,,,3139982000,TRY,9123135000,TRY,-10854868000,TRY,-9350248000,TRY,296594000,TRY,55296593000,TRY,37604493286,TRY,0.746983527961119,,-2.0689655172413843,0.2117148906139687,0.2117148906139687,14.426666666666678,14.931000000000026,14.714333333333338,14.084999999999985,13.866666666666667,13.660099999999993,14.373142310336583,14.703447628264009,14.727117572454748,14.294902467885146,14.013014508790295,13.796692065319704
AKBNK,AKBANK,62.349998,TRY,75.792,TRY,Buy,Buy,21.558945358747252,-1.8110267716535442,Sell,Neutral,Buy,79136641,1.0445859892285032,330200000000,TRY,4.700906102507652,13.2634,TRY,,3.01969,Finance,85508849.87777774,83471282.28333312,85171374.03333303,71056093.49999991,1.1174756,1.0623738,1.2031574,4550994.744525548,828.871453847821,953.2094256756757,246.00442841287463,68.97017512356774,73.3870960341239,60.20041419323814,3.9166633333333323,-10.67335914011351,88.39144427217097,70.10246892362628,59.26066301432751,27.70172346129246,,,12.7877,TRY,12.7877,TRY,2.5355,TRY,2.85374,TRY,,,,,68606179000,TRY,-98110303000,TRY,66496235000,TRY,213124651000,TRY,330200000000,TRY,1.5212692973687532,4.59231969675811,-1.8110267716535442,-6.099403430740862,-6.099403430740862,64.216667,63.48250055000004,62.21000026666664,58.06380018,52.522266759999994,49.54970004999999,63.7042438191962,64.94111652152446,63.526625754541165,58.40413606901231,54.733597424437065,51.748791619051815
AKSA,AKSA AKRILIK,120.7,TRY,146.053333,TRY,Buy,Buy,21.00524689312344,-2.5827280064568225,Neutral,Neutral,Buy,2171181,1.2436156884591718,40112629275,TRY,23.65460745502293,5.1026,TRY,-51.725638599810786,4.03551,Process Industries,2464126.933333333,2480143.2,3177671,1805303.2,0.74806,0.62230796,0.7569349,1304908.7685344762,2793.495627992832,2361.8324191715355,71.69273805009652,19.742063492063497,40.18583368608209,16.84414327202324,0.24916943521594448,0.5833333333333357,62.32700052605375,50.77701000750683,46.083287817074456,49.086780151961335,4014473000,TRY,5.1026,TRY,5.1026,TRY,-0.6149,TRY,,,795508000,TRY,3896752000,TRY,-1213006000,TRY,-647676000,TRY,1651981000,TRY,16734520000,TRY,40112629275,TRY,2.3350907454569234,9.672581900603843,-2.5827280064568225,1.856540084388188,1.856540084388188,121.09999999999995,121.11000000000004,118.89333333333326,110.9209998399999,108.77066653333338,104.68849984999991,121.12690231261897,120.84633716165503,119.38000068392952,113.67454360236731,109.84513759899394,106.79848588031774
ENKAI,ENKA INSAAT,41.259998,TRY,49.59562805872757,TRY,Buy,Buy,20.202691378529792,0.9295425408624698,Neutral,Neutral,Strong buy,17517678,0.821387400492163,239633935324,TRY,14.276815916955018,2.89,TRY,765.2694610778443,4.28082,Industrial Services,22826204.03333337,20070075.533333335,20307089.766666602,20823016.49999994,0.6846249,0.90369576,0.698906,29070567.230324812,1086.1396442328341,843.0860996965029,47.2519557458958,20.36172463132221,25.10611885991512,4.508606889564352,8.180385636612105,-2.642763033441167,81.7309120524902,52.382735176802164,75.48670398610287,56.40933154316669,15060829000,TRY,2.8944,TRY,2.8944,TRY,1.1798,TRY,,,3743118000,TRY,15776967000,TRY,2847543000,TRY,9826752000,TRY,16969183000,TRY,218533737000,TRY,239633935324,TRY,1.1258114246672226,13.890865993333337,0.9295425408624698,-0.7696103525920881,-0.7696103525920881,41.40666700000002,39.429000550000005,39.04666703333336,37.46920011999997,37.65680022666666,37.468200240000016,41.242139995467966,40.75681485598499,39.71638130356464,38.41579563713363,37.81349693099361,37.317776262725445
